RuleSet	Average Value,	Connectedness	Chaos
5186	28.602	-15.056000000000000	7.52
5187	28.781	-15.444000000000000	7.014
5188	29.107	-15.065	7.155
5189	29.35	-14.620000000000000	7.539
5190	29.312	-13.406	8.685
5191	29.382	-13.304000000000000	8.909
5192	29.107	-13.548	8.909
5193	28.89	-16.157	6.118
5194	28.717	-16.000000000000000	6.387
5195	28.826	-16.198	6.566
5196	28.576	-16.591	5.843
5197	28.576	-16.798000000000000	6.093
5198	28.883	-16.779	5.818
5199	29.069	-15.518000000000000	7.456
5200	28.787	-15.098000000000000	7.738
5201	29.382	-15.082	7.686
5202	30.125	-6.737000000000000	16.07
5203	30.246	-6.907	15.77
5204	30.605	-6.306000000000000	16.461
5205	30.72	-7.41	16.147
5206	29.517	-8.349	15.347
5207	30.605	-7.931000000000000	15.75
5208	31.206	-4.66	17.786
5209	29.594	-5.067	18.163
5210	30.835	-6.004000000000000	16.512
5211	28.602	-16.082	6.963
5212	28.237	-17.304	5.741
5213	28.813	-16.374	6.842
5214	28.518	-16.834000000000000	6.419
5215	28.186	-16.992000000000000	6.182
5216	28.762	-16.64	6.746
5217	28.794	-16.269	6.989
5218	29.35	-15.255	8.262
5219	28.71	-15.095	7.962
5220	28.672	-16.141	7.309
5221	28.8	-15.989	7.373
5222	28.352	-16.236	7.558
5223	28.282	-16.037	8.019
5224	29.005	-15.716	7.763
5225	28.646	-16.073	7.277
5226	28.512	-15.297	8.608
5227	28.922	-15.600000000000000	8.141
5228	28.941	-15.673000000000000	7.635
5229	29.395	-10.491	13.574
5230	29.402	-10.287000000000000	14.496
5231	29.37	-9.932000000000000	14.733
5232	29.459	-9.589000000000000	15.898
5233	29.856	-9.837000000000000	15.155
5234	29.171	-10.111	14.829
5235	29.248	-9.420000000000000	16.115
5236	29.203	-8.411000000000000	17.011
5237	28.838	-8.299	16.992
5238	38.624	6.146000000000000	26.349
5239	34.381	0.7289999999999990	26.547
5240	40.134	7.560000000000000	25.485
5241	33.818	0.9759999999999990	27.994
5242	32.819	0.14999999999999900	27.021
5243	34.234	0.519999999999996	27.008
5244	51.386	14.050000000000000	20.986
5245	35.072	2.3390000000000000	27.046
5246	52.384	15.134	20.403
5247	32.557	-0.554000000000002	27.77
5248	32.186	-0.8780000000000000	27.302
5249	32.576	-0.7120000000000000	27.898
5250	33.062	0.11200000000000200	28.589
5251	33.107	-0.8220000000000030	27.872
5252	32.704	-0.7570000000000010	27.904
5253	32.819	-0.5260000000000030	27.43
5254	32.723	-0.29299999999999900	28.038
5255	32.301	-0.2920000000000020	27.955
5256	88.934	4.645000000000000	4.198
5257	50.778	8.332	25.184
5258	91.52	4.413000000000010	4.006
5259	35.955	2.5280000000000000	29.69
5260	36.742	2.879000000000010	30.189
5261	36.992	2.872	30.15
5262	95.533	2.379000000000010	1.024
5263	53.734	8.829	30.822
5264	97.005	1.8910000000000100	0.979
5265	72.16	-1.7279999999999900	0.0
5266	71.014	-2.9029999999999900	0.013
5267	75.763	0.3859999999999960	0.0
5268	65.293	-5.675000000000000	0.0
5269	65.498	-5.575000000000000	0.026
5270	63.302	-6.010000000000000	0.256
5271	88.525	2.036999999999990	0.0
5272	72.838	-1.9299999999999900	1.92
5273	91.635	2.7509999999999900	0.0
5274	56.998	-5.002000000000000	11.226
5275	57.056	-5.416000000000000	10.963
5276	55.418	-4.601000000000000	13.421
5277	54.688	-4.220000000000000	13.952
5278	54.81	-4.106000000000000	14.49
5279	54.381	-3.4350000000000000	17.235
5280	58.451	-0.9059999999999990	24.218
5281	57.427	-0.7779999999999990	24.992
5282	58.778	-0.8050000000000000	25.453
5283	87.686	0.26499999999998600	0.0
5284	76.237	-3.473000000000000	0.365
5285	94.266	1.4869999999999900	0.0
5286	67.866	-2.9080000000000000	16.48
5287	65.338	-1.2650000000000000	20.512
5288	69.037	0.2560000000000000	27.194
5289	95.84	0.9590000000000030	0.0
5290	75.642	-1.223000000000000	8.173
5291	98.01	1.1169999999999900	0.0
5292	47.507	0.4450000000000000	30.918
5293	47.085	0.3819999999999980	31.136
5294	47.059	0.527000000000001	31.398
5295	46.413	-0.06899999999999550	31.802
5296	46.24	0.6629999999999970	31.232
5297	46.042	0.6599999999999970	32.634
5298	50.042	1.0310000000000000	32.224
5299	49.242	1.1430000000000000	32.698
5300	50.33	1.679000000000000	32.422
5301	43.219	1.111000000000000	35.296
5302	43.482	0.45000000000000300	34.822
5303	43.104	1.2350000000000000	34.323
5304	42.438	1.3490000000000000	35.168
5305	42.285	1.4340000000000000	35.046
5306	42.925	1.0100000000000100	35.379
5307	44.141	0.8170000000000000	35.635
5308	44.538	1.0830000000000100	35.437
5309	44.205	1.1370000000000000	35.322
5310	58.541	3.2180000000000000	33.818
5311	54.509	1.8080000000000000	37.146
5312	67.386	5.64800000000001	27.974
5313	51.341	1.7020000000000000	39.84
5314	50.31	1.5060000000000000	39.309
5315	51.469	1.7020000000000000	39.283
5316	94.374	1.9510000000000100	2.778
5317	59.981	1.7760000000000000	40.602
5318	97.818	1.4350000000000000	0.493
5319	83.693	-0.2749999999999920	0.0
5320	75.341	-3.4509999999999900	0.422
5321	89.946	1.5530000000000000	0.0
5322	67.488	-7.283000000000000	0.595
5323	67.885	-7.0290000000000000	1.92
5324	65.914	-5.5220000000000000	8.602
5325	93.35	0.8970000000000060	0.0
5326	78.067	-2.380999999999990	6.246
5327	97.958	1.0530000000000000	0.0
5328	62.496	0.9809999999999950	32.435
5329	60.166	0.8050000000000000	34.803
5330	62.938	0.9979999999999980	34.163
5331	55.693	3.723000000000000	41.37
5332	53.216	4.970000000000000	41.696
5333	57.107	3.261000000000000	41.421
5334	66.963	1.3220000000000000	37.939
5335	62.573	2.1459999999999900	41.062
5336	68.16	1.5250000000000100	39.891
5337	92.672	0.7550000000000100	0.0
5338	77.139	-3.2350000000000000	3.661
5339	96.813	1.1330000000000000	0.0
5340	70.534	2.720000000000000	34.656
5341	63.366	6.331999999999990	39.808
5342	73.043	2.6669999999999900	37.306
5343	97.261	0.9720000000000080	0.0
5344	72.493	5.466000000000010	30.534
5345	98.406	1.027000000000000	0.0
5346	30.822	2.8050000000000000	23.648
5347	30.202	1.8780000000000000	25.094
5348	30.509	3.139000000000000	22.944
5349	29.222	-0.14000000000000100	23.968
5350	29.318	0.19500000000000000	24.973
5351	29.011	0.8170000000000000	24.8
5352	32.928	5.330000000000010	20.954
5353	29.76	2.4150000000000000	23.603
5354	33.37	5.408000000000000	20.666
5355	29.53	-0.1410000000000020	25.638
5356	28.474	-1.0520000000000000	24.858
5357	29.203	-1.0090000000000000	24.723
5358	28.058	-2.0510000000000000	24.915
5359	28.71	-1.6400000000000000	24.678
5360	28.858	-1.8950000000000000	24.858
5361	29.734	1.233000000000000	26.874
5362	29.35	0.41999999999999800	26.106
5363	29.197	-1.0130000000000000	24.813
5364	46.118	14.5	13.786
5365	33.843	6.264000000000000	22.368
5366	47.213	14.469000000000000	13.229
5367	31.136	3.458000000000000	26.438
5368	31.2	3.177000000000000	26.573
5369	30.771	3.321000000000000	26.566
5370	51.059	15.331000000000000	10.605
5371	36.224	7.667000000000000	21.517
5372	49.779	15.199000000000000	11.898
5373	27.891	-1.265000000000000	25.53
5374	28.947	-1.3300000000000000	25.92
5375	27.757	-1.8200000000000000	25.267
5376	28.589	-2.039000000000000	25.645
5377	29.05	-1.6870000000000000	26.112
5378	28.71	-2.0410000000000000	25.19
5379	29.024	0.6289999999999980	27.392
5380	29.056	-0.3230000000000000	27.149
5381	28.48	-1.019000000000000	26.515
5382	28.73	-2.7610000000000000	25.376
5383	27.52	-1.1680000000000000	26.547
5384	28.723	-1.311	26.208
5385	28.39	-1.2150000000000000	26.176
5386	27.962	-2.3610000000000000	25.702
5387	27.712	-2.4930000000000000	25.837
5388	28.301	-1.1130000000000000	26.438
5389	28.282	-2.9770000000000000	25.555
5390	28.346	-1.596	26.803
5391	29.613	0.8440000000000010	28.832
5392	28.992	1.9960000000000000	29.843
5393	29.126	0.671999999999997	28.006
5394	29.139	0.6380000000000020	28.755
5395	29.158	0.8409999999999980	29.498
5396	28.877	0.18400000000000100	28.755
5397	28.806	1.654	29.35
5398	28.627	1.3220000000000000	29.248
5399	29.67	1.4670000000000000	29.12
5400	83.104	4.718999999999990	0.717
5401	67.552	1.9790000000000000	6.106
5402	86.669	5.699000000000000	0.922
5403	35.834	5.493000000000000	29.427
5404	35.725	5.43	30.611
5405	35.744	6.631	29.875
5406	90.176	4.517000000000000	0.282
5407	70.003	3.0010000000000000	11.834
5408	91.846	4.301000000000000	0.493
5409	31.706	4.025000000000000	32.512
5410	32.013	3.598000000000000	32.73
5411	32.064	3.003	31.891
5412	31.36	3.5230000000000000	33.229
5413	31.366	2.969000000000000	32.877
5414	31.475	3.1000000000000000	33.139
5415	32.717	3.886000000000000	32.749
5416	32.813	3.341000000000000	33.325
5417	32.141	3.091000000000000	32.518
5418	94.624	1.7200000000000000	0.058
5419	75.584	-3.2820000000000000	1.914
5420	96.992	1.5330000000000000	0.058
5421	47.757	8.622	30.592
5422	39.968	7.572000000000000	31.962
5423	52.646	8.103000000000000	32.141
5424	96.864	1.7339999999999900	0.09
5425	68.006	6.581999999999990	27.686
5426	97.325	1.821000000000000	0.122
5427	27.277	7.067	33.056
5428	26.81	6.211000000000000	33.203
5429	27.475	7.463000000000000	33.235
5430	27.219	5.840000000000000	33.389
5431	26.035	6.438000000000000	33.811
5432	26.88	6.3310000000000000	33.28
5433	28.051	6.5000000000000000	32.083
5434	27.354	6.476000000000000	33.267
5435	27.526	7.018000000000000	33.85
5436	27.456	7.7330000000000000	34.701
5437	27.526	6.228000000000000	34.317
5438	27.328	6.475000000000000	34.515
5439	26.944	5.77	33.472
5440	25.99	6.542000000000000	33.914
5441	26.048	5.647000000000000	33.811
5442	27.155	6.097000000000000	34.189
5443	26.586	5.747	34.246
5444	28.186	6.189	34.714
5445	27.059	5.923000000000000	33.254
5446	28.282	6.273	34.214
5447	27.168	6.139000000000000	33.984
5448	27.923	5.769000000000000	34.963
5449	27.053	5.275000000000000	34.675
5450	27.328	5.245000000000000	34.035
5451	27.936	6.208000000000000	33.926
5452	27.501	5.644000000000000	34.093
5453	28.211	6.408000000000000	33.811
5454	24.538	9.959	35.699
5455	25.498	10.210000000000000	35.962
5456	25.094	9.706000000000000	35.955
5457	25.651	11.029	37.126
5458	24.813	12.429000000000000	38.278
5459	26.074	10.404	36.934
5460	25.299	9.478000000000000	36.096
5461	25.28	10.923000000000000	37.203
5462	25.286	10.29	36.89
5463	23.034	13.105000000000000	37.338
5464	23.11	12.493000000000000	38.272
5465	24.954	12.947000000000000	36.896
5466	21.709	12.592000000000000	37.734
5467	21.491	12.689	37.312
5468	22.63	12.823000000000000	37.683
5469	23.789	12.383000000000000	38.534
5470	24.531	13.119	38.336
5471	23.174	12.852000000000000	39.379
5472	27.507	8.594000000000000	37.664
5473	26.56	8.398	37.824
5474	28.55	8.614	38.125
5475	27.238	8.694000000000000	38.253
5476	26.637	8.475000000000000	38.72
5477	25.83	8.294000000000000	39.008
5478	26.938	8.148	37.69
5479	27.219	8.232	38.08
5480	26.758	8.186000000000000	38.336
5481	29.632	4.677000000000000	36.787
5482	30.086	4.2790000000000000	36.397
5483	29.51	4.303000000000000	36.966
5484	29.12	4.864000000000000	37.146
5485	28.826	3.8590000000000000	37.178
5486	30.042	4.835000000000000	37.677
5487	30.515	6.361000000000000	36.506
5488	29.869	4.821000000000000	36.704
5489	30.15	6.379000000000010	37.35
5490	29.114	4.228000000000000	37.843
5491	29.702	3.734000000000000	37.523
5492	29.018	3.335000000000000	37.594
5493	28.186	4.165000000000000	37.92
5494	29.434	4.622000000000000	38.88
5495	28.013	4.352	38.464
5496	30.022	4.059000000000010	37.901
5497	30.272	4.059000000000010	38.355
5498	28.819	3.8450000000000000	38.829
5499	30.707	5.641000000000000	37.638
5500	30.144	4.925000000000000	38.278
5501	31.066	7.008000000000000	37.978
5502	29.766	4.041000000000000	38.56
5503	30.163	4.958000000000000	39.379
5504	30.746	4.800000000000000	38.63
5505	32.954	7.525000000000000	38.035
5506	30.643	5.565000000000000	38.323
5507	33.222	8.661000000000000	37.018
5508	77.216	-0.08099999999998890	0.557
5509	73.926	-2.1640000000000000	0.634
5510	81.856	1.9220000000000100	0.518
5511	51.757	2.4350000000000000	24.486
5512	49.485	2.980000000000000	25.542
5513	48.678	3.311	29.517
5514	91.034	2.0530000000000000	0.154
5515	73.754	-1.223000000000000	5.222
5516	93.491	2.4110000000000000	0.237
5517	37.504	2.473000000000000	39.661
5518	37.914	1.8900000000000000	39.584
5519	38.368	2.114000000000000	38.547
5520	36.614	1.841000000000000	39.61
5521	37.562	1.716000000000000	39.654
5522	36.48	1.8360000000000100	39.974
5523	39.194	2.4210000000000000	39.328
5524	39.354	2.0690000000000000	39.77
5525	40.128	2.8520000000000000	39.738
5526	90.323	0.862000000000009	0.013
5527	76.826	-3.5789999999999900	0.314
5528	95.45	1.4599999999999900	0.013
5529	61.248	2.4650000000000000	30.131
5530	56.538	3.483000000000000	33.581
5531	63.168	2.529999999999990	31.776
5532	96.147	1.199000000000000	0.0
5533	72.026	3.236000000000000	22.272
5534	98.054	1.1550000000000000	0.0
5535	33.958	1.0090000000000000	41.952
5536	34.112	1.324000000000000	41.734
5537	34.848	1.0380000000000000	43.053
5538	34.118	1.2369999999999900	41.44
5539	34.074	1.1130000000000000	42.093
5540	33.946	1.2470000000000000	42.093
5541	34.842	1.8080000000000000	42.074
5542	34.112	1.4880000000000000	42.291
5543	34.669	1.3590000000000000	41.427
5544	33.587	1.1740000000000000	41.773
5545	32.883	0.9600000000000010	42.426
5546	32.973	0.6110000000000040	42.195
5547	32.896	1.0900000000000000	42.368
5548	33.536	1.3690000000000000	42.099
5549	33.459	0.5670000000000000	42.624
5550	33.126	0.9660000000000010	41.549
5551	33.35	0.9279999999999970	42.445
5552	34.362	1.1400000000000000	42.394
5553	37.011	1.6480000000000000	43.782
5554	36.403	1.723000000000000	43.558
5555	36.819	2.0690000000000000	44.672
5556	35.981	1.172000000000000	44.198
5557	36.032	1.1510000000000000	44.179
5558	35.981	1.7860000000000000	43.885
5559	39.162	2.875	44.128
5560	36.934	1.7250000000000000	44.608
5561	38.342	3.811	43.507
5562	83.258	-0.11699999999999000	0.07
5563	75.68	-3.464000000000010	0.25
5564	89.363	1.6270000000000000	0.026
5565	66.419	-3.310000000000000	13.651
5566	64.218	-1.9300000000000100	19.36
5567	65.626	-0.76400000000001	25.779
5568	93.933	0.7939999999999970	0.026
5569	77.024	-0.8499999999999940	12.39
5570	97.395	1.237000000000010	0.0
5571	55.738	1.5920000000000000	43.923
5572	55.053	1.0100000000000100	45.21
5573	56.154	1.9180000000000000	43.789
5574	50.573	2.4480000000000000	48.096
5575	48.883	2.962999999999990	47.994
5576	51.328	2.595000000000000	48.326
5577	61.171	1.483000000000000	45.254
5578	57.779	1.965999999999990	47.437
5579	61.498	1.4170000000000000	45.158
5580	91.29	0.5849999999999940	0.026
5581	77.978	-3.434999999999990	2.048
5582	96.397	1.2140000000000000	0.0
5583	67.674	2.509999999999990	38.534
5584	62.202	5.405000000000000	43.693
5585	69.754	2.270000000000000	40.89
5586	96.378	0.909000000000006	0.0
5587	70.899	6.890000000000000	36.538
5588	98.406	1.020000000000000	0.0
5589	63.661	-3.0010000000000000	0.442
5590	63.661	-3.1580000000000000	0.403
5591	64.819	-1.3900000000000000	0.41
5592	61.184	-4.672000000000000	0.346
5593	61.357	-4.698	0.416
5594	60.371	-4.906000000000000	0.486
5595	77.133	3.5290000000000100	0.186
5596	67.206	-1.1810000000000000	1.274
5597	77.658	4.021000000000000	0.205
5598	56.813	-6.621000000000000	2.054
5599	56.608	-6.756	2.17
5600	55.699	-6.4140000000000000	3.13
5601	56.928	-7.040000000000000	1.722
5602	56.781	-6.8090000000000000	2.189
5603	56.09	-6.392000000000000	3.45
5604	52.954	-2.862000000000000	15.475
5605	52.755	-2.646000000000000	16.109
5606	53.254	-2.4820000000000000	15.469
5607	86.451	0.8440000000000080	0.0
5608	75.386	-2.961999999999990	0.422
5609	92.301	2.2380000000000000	0.0
5610	66.208	-3.5550000000000000	9.606
5611	64.608	-2.6430000000000000	13.043
5612	65.914	0.3269999999999980	20.582
5613	94.662	1.7449999999999900	0.0
5614	73.107	-0.6490000000000010	6.138
5615	96.621	1.76100000000001	0.0
5616	44.973	-2.2150000000000000	27.667
5617	44.397	-2.1540000000000000	28.179
5618	44.915	-1.8060000000000000	29.274
5619	44.122	-2.1910000000000000	28.486
5620	44.435	-2.2830000000000000	29.222
5621	44.038	-2.118000000000000	29.395
5622	46.304	-1.1380000000000100	29.67
5623	45.562	-1.4300000000000000	29.325
5624	45.92	-1.1950000000000000	29.37
5625	42.97	-1.4110000000000000	33.184
5626	42.816	-1.8840000000000000	32.288
5627	43.622	-1.5190000000000000	33.357
5628	43.142	-1.0470000000000000	33.67
5629	41.914	-0.7380000000000000	34.458
5630	42.624	-0.9910000000000000	33.984
5631	43.552	-1.0190000000000000	34.605
5632	43.379	-1.152000000000000	32.973
5633	43.52	-1.1850000000000000	33.51
5634	51.629	0.7450000000000050	32.454
5635	49.933	0.18200000000000200	32.883
5636	51.59	1.3100000000000000	32.582
5637	49.331	-0.24100000000000000	34.586
5638	49.446	-0.012000000000000500	34.822
5639	49.126	-0.07499999999999570	34.566
5640	61.894	5.505000000000000	30.157
5641	53.254	0.9780000000000020	35.699
5642	72.166	7.01400000000001	22.17
5643	79.654	-0.9819999999999990	0.0
5644	74.778	-3.345000000000000	0.256
5645	85.754	1.4529999999999900	0.0
5646	67.418	-6.716000000000010	0.493
5647	67.917	-6.868000000000000	0.25
5648	65.344	-6.279000000000000	4.435
5649	92.646	1.0010000000000000	0.0
5650	77.363	-2.425000000000000	4.73
5651	97.402	1.3379999999999900	0.0
5652	59.763	-0.8560000000000020	28.787
5653	59.002	-1.233000000000000	29.933
5654	60.659	-0.9840000000000020	29.69
5655	55.008	1.1770000000000000	35.251
5656	54.829	1.3910000000000000	35.424
5657	56.07	0.546999999999997	35.699
5658	63.546	0.5719999999999960	34.4
5659	62.214	0.5240000000000010	35.955
5660	64.013	0.48800000000000000	36.23
5661	90.285	0.43200000000000200	0.0
5662	77.427	-3.3930000000000000	1.926
5663	96.301	1.2520000000000000	0.0
5664	69.626	0.6009999999999990	29.19
5665	63.904	3.7979999999999900	35.456
5666	71.45	1.9979999999999900	34.899
5667	96.518	0.9710000000000040	0.0
5668	75.277	1.4479999999999900	21.99
5669	98.362	1.0370000000000100	0.0
5670	42.995	1.6630000000000000	36.403
5671	43.302	1.6410000000000000	36.429
5672	44.627	2.2520000000000000	34.515
5673	42.438	0.5439999999999970	36.653
5674	42.182	0.8669999999999970	37.158
5675	42.912	0.6510000000000030	37.382
5676	49.85	5.706000000000000	30.554
5677	45.344	2.3360000000000000	35.757
5678	50.522	6.284000000000000	30.086
5679	41.798	0.6089999999999950	39.155
5680	40.538	0.37400000000000200	39.29
5681	42.195	0.6120000000000020	39.744
5682	40.32	1.2530000000000000	40.051
5683	40.256	0.5110000000000030	39.853
5684	40.55	0.3690000000000000	39.661
5685	42.042	0.7860000000000010	40.71
5686	41.536	0.6909999999999950	40.813
5687	41.427	0.8080000000000000	40.493
5688	86.214	4.001000000000010	4.96
5689	53.318	3.8690000000000000	32.582
5690	91.546	3.419000000000000	3.2
5691	46.176	1.9670000000000000	39.258
5692	46.234	1.4160000000000000	39.821
5693	46.765	1.8270000000000000	38.912
5694	95.334	2.193000000000000	0.563
5695	57.798	4.995000000000000	33.939
5696	96.467	2.054000000000000	0.218
5697	39.347	2.909000000000000	43.258
5698	39.194	2.952000000000000	44.006
5699	39.955	2.9270000000000000	44.237
5700	38.208	3.4080000000000000	44.0
5701	39.974	2.969000000000000	44.666
5702	37.766	3.121000000000000	44.058
5703	39.949	3.0620000000000000	44.294
5704	39.354	2.5080000000000000	44.218
5705	39.994	2.5010000000000000	44.454
5706	37.542	5.273000000000000	46.387
5707	36.717	5.367000000000000	46.4
5708	36.698	5.192	45.952
5709	36.595	5.861000000000000	46.803
5710	36.666	6.092000000000010	47.053
5711	35.91	6.362000000000000	46.803
5712	38.31	4.365000000000000	46.778
5713	37.811	4.422000000000000	47.258
5714	38.829	4.644000000000000	46.989
5715	41.408	1.7240000000000000	46.797
5716	41.51	2.047000000000000	46.938
5717	40.096	1.8050000000000100	46.739
5718	40.275	1.4820000000000000	47.11
5719	40.928	1.5430000000000000	47.309
5720	40.294	1.689	48.064
5721	41.158	1.3940000000000000	47.2
5722	41.914	1.743000000000000	47.482
5723	41.498	1.7220000000000000	46.803
5724	84.294	0.7860000000000010	1.843
5725	63.296	1.7620000000000100	26.016
5726	90.848	2.051000000000000	0.934
5727	51.718	0.7909999999999970	42.099
5728	52.0	0.5580000000000000	42.515
5729	53.382	0.9179999999999990	41.754
5730	93.83	1.2420000000000000	0.134
5731	69.082	2.38900000000001	28.16
5732	96.192	1.666000000000010	0.192
5733	47.878	0.7049999999999980	47.514
5734	48.288	0.703000000000003	47.386
5735	47.507	1.1210000000000000	46.534
5736	47.347	1.132000000000000	49.101
5737	47.533	1.4790000000000000	49.114
5738	47.123	0.7680000000000010	48.326
5739	50.304	1.1340000000000000	48.781
5740	49.472	0.8399999999999960	48.474
5741	50.304	0.4369999999999980	49.466
5742	90.016	0.519999999999996	0.134
5743	77.875	-1.840999999999990	6.899
5744	95.674	1.3120000000000000	0.173
5745	61.747	1.3400000000000000	43.75
5746	60.224	1.8000000000000000	46.88
5747	62.554	1.476000000000000	45.197
5748	95.68	0.9299999999999930	0.134
5749	71.45	3.970000000000000	36.038
5750	98.355	1.086999999999990	0.064
5751	73.946	-1.6409999999999900	0.013
5752	70.854	-3.4990000000000000	0.064
5753	76.755	0.5600000000000020	0.038
5754	64.838	-6.285000000000000	0.282
5755	65.248	-6.057000000000000	0.147
5756	63.219	-6.434000000000010	0.506
5757	88.352	1.6970000000000000	0.0
5758	74.042	-2.4640000000000000	2.33
5759	92.954	2.2590000000000000	0.0
5760	58.112	-5.616	14.112
5761	57.363	-5.7620000000000000	14.573
5762	58.317	-4.861000000000000	16.486
5763	56.781	-4.084000000000000	21.997
5764	55.533	-3.2550000000000000	22.784
5765	55.648	-2.4750000000000000	26.432
5766	59.981	-1.4620000000000000	28.806
5767	60.147	-0.9889999999999970	30.906
5768	61.318	-1.3060000000000000	29.434
5769	86.534	-0.08600000000001270	0.0
5770	77.03	-3.666000000000000	0.326
5771	94.362	1.4070000000000100	0.0
5772	68.717	-4.3360000000000000	14.323
5773	67.366	-2.1119999999999900	20.512
5774	68.998	0.46299999999999400	31.059
5775	94.739	0.8419999999999990	0.0
5776	78.054	-2.327000000000000	6.899
5777	98.266	1.0609999999999900	0.0
5778	56.371	1.510000000000000	36.218
5779	55.878	0.5120000000000010	37.35
5780	57.178	1.7560000000000000	35.757
5781	52.512	0.8609999999999970	40.525
5782	52.781	0.8170000000000000	42.118
5783	53.325	1.074000000000000	41.427
5784	60.454	2.483000000000000	35.354
5785	57.325	1.2309999999999900	38.368
5786	64.653	4.155000000000000	30.995
5787	49.882	3.5450000000000000	47.616
5788	50.099	3.930000000000010	48.723
5789	49.856	3.889000000000000	48.435
5790	46.694	6.313000000000000	49.958
5791	46.246	6.920000000000000	50.502
5792	47.738	5.2110000000000000	50.278
5793	51.757	3.1000000000000000	49.875
5794	50.81	2.9310000000000000	50.093
5795	50.438	3.077000000000000	50.029
5796	71.002	3.575000000000000	28.294
5797	61.101	1.0860000000000000	41.075
5798	89.242	3.1190000000000000	8.755
5799	57.395	1.7050000000000000	47.437
5800	56.979	2.2150000000000000	49.114
5801	58.669	1.4450000000000000	47.891
5802	95.002	1.3640000000000000	1.12
5803	66.566	1.2620000000000000	43.29
5804	97.632	1.4539999999999900	0.794
5805	84.416	-0.0030000000000001100	0.0
5806	75.251	-3.6100000000000000	0.973
5807	90.112	1.5480000000000000	0.0
5808	67.296	-7.369000000000010	1.171
5809	68.0	-6.344000000000000	3.68
5810	65.888	-4.761000000000000	12.634
5811	92.704	0.717000000000013	0.0
5812	78.874	-2.4130000000000000	5.99
5813	97.869	1.1870000000000000	0.0
5814	65.645	2.1650000000000100	36.141
5815	62.822	1.9470000000000000	40.461
5816	66.861	1.887999999999990	37.331
5817	59.168	5.285999999999990	49.088
5818	55.251	7.860000000000000	50.355
5819	58.483	5.292000000000000	51.482
5820	67.962	2.0729999999999900	40.096
5821	64.659	2.6909999999999900	45.574
5822	69.926	2.098000000000000	40.512
5823	91.277	0.5160000000000050	0.0
5824	78.176	-2.551000000000000	5.478
5825	96.486	1.2269999999999900	0.0
5826	71.75	3.715999999999990	38.176
5827	63.994	9.473000000000000	47.834
5828	73.421	3.211999999999990	40.595
5829	95.763	0.847999999999999	0.0
5830	76.41	5.861000000000000	34.048
5831	98.406	1.0050000000000000	0.0
5832	56.186	-2.9820000000000000	0.0
5833	56.166	-3.3600000000000000	0.0
5834	56.211	-2.834000000000000	0.0
5835	54.138	-4.9140000000000000	0.0
5836	53.792	-5.107000000000000	0.0
5837	54.022	-5.143000000000000	0.064
5838	60.16	1.3610000000000000	0.0
5839	57.619	-1.490000000000000	0.448
5840	60.704	2.3190000000000000	0.0
5841	49.606	-7.740000000000000	0.0
5842	49.139	-7.733000000000000	0.0
5843	49.229	-7.744	0.0
5844	49.037	-8.602000000000000	0.0
5845	49.498	-8.681000000000000	0.0
5846	49.658	-8.145000000000000	0.0
5847	48.147	-7.708000000000000	0.205
5848	48.186	-7.865000000000000	0.397
5849	48.544	-7.456000000000000	0.346
5850	82.419	3.4080000000000000	0.0
5851	71.104	-1.8060000000000000	0.186
5852	85.274	4.770000000000000	0.0
5853	60.749	-3.1940000000000000	3.002
5854	59.52	-3.4940000000000000	3.213
5855	58.195	-0.08800000000000100	7.398
5856	90.707	3.669000000000010	0.026
5857	68.717	0.49500000000000500	4.179
5858	90.637	4.1769999999999900	0.0
5859	44.032	-11.728000000000000	0.026
5860	44.096	-11.562000000000000	0.026
5861	43.93	-11.669000000000000	0.051
5862	44.512	-11.730000000000000	0.0
5863	44.659	-11.840000000000000	0.102
5864	44.627	-11.833000000000000	0.051
5865	43.213	-11.322000000000000	0.077
5866	43.616	-11.224000000000000	0.026
5867	43.616	-10.997	0.058
5868	44.275	-12.602	0.192
5869	44.224	-12.902000000000000	0.378
5870	44.0	-12.760000000000000	0.32
5871	45.248	-13.165	0.813
5872	45.517	-13.292000000000000	0.794
5873	44.8	-13.062000000000000	0.909
5874	43.827	-12.697	0.301
5875	43.629	-12.521000000000000	0.282
5876	43.61	-12.079	0.582
5877	41.811	-8.848000000000000	1.696
5878	41.331	-9.671000000000000	1.747
5879	41.568	-9.016000000000000	1.734
5880	41.677	-9.394000000000000	2.003
5881	41.766	-9.708000000000000	2.515
5882	41.408	-9.888000000000000	1.958
5883	42.72	-7.741	3.68
5884	42.093	-8.502000000000000	3.021
5885	42.963	-7.150000000000000	3.648
5886	78.835	-1.0849999999999900	0.0
5887	74.483	-3.298000000000000	0.102
5888	85.075	1.544000000000000	0.0
5889	66.701	-7.365000000000000	0.448
5890	66.426	-7.285000000000000	0.621
5891	63.066	-8.742000000000000	0.653
5892	92.474	0.9549999999999980	0.0
5893	76.582	-2.4979999999999900	4.813
5894	97.139	1.3700000000000000	0.0
5895	58.854	-8.487000000000000	12.614
5896	57.702	-10.632000000000000	9.312
5897	60.083	-5.179000000000000	18.598
5898	56.781	-11.089000000000000	10.406
5899	56.64	-11.992000000000000	8.09
5900	56.595	-10.334000000000000	13.594
5901	62.63	-0.17500000000000400	31.181
5902	62.189	0.3329999999999980	32.71
5903	64.288	0.018000000000000700	32.006
5904	91.098	0.5480000000000020	0.0
